iter	Logloss
2928	0.1080832683
2929	0.1080794493
2930	0.1080727393
2931	0.1080703468
2932	0.1080601342
2933	0.1080469924
2934	0.1080306256
2935	0.1080233496
2936	0.1079930156
2937	0.1079742809
2938	0.1079498187
2939	0.1079369017
2940	0.1079323686
2941	0.1079221774
2942	0.1079043361
2943	0.1078860471
2944	0.1078800611
2945	0.1078629678
2946	0.1078557765
2947	0.1078249293
2948	0.1078139657
2949	0.1077677827
2950	0.1077406092
2951	0.1076978367
2952	0.1076891378
2953	0.1076694261
2954	0.1076663065
2955	0.1076565785
2956	0.1076409316
2957	0.1076297468
2958	0.1076215177
2959	0.1076130386
2960	0.1076030058
2961	0.1075840775
2962	0.1075580858
2963	0.1075511251
2964	0.1075469437
2965	0.1075368315
2966	0.1075179755
2967	0.1075066407
2968	0.1074885404
2969	0.1074698206
2970	0.1074471922
2971	0.1074275154
2972	0.1074167093
2973	0.1074031329
2974	0.1073899886
2975	0.1073747893
2976	0.1073464366
2977	0.1073411682
2978	0.1073175852
2979	0.1073054696
2980	0.1072947249
2981	0.1072873596
2982	0.1072814664
2983	0.1072653082
2984	0.1072540049
2985	0.1072423163
2986	0.1072277183
2987	0.1072125822
2988	0.107200689
2989	0.1071639384
2990	0.1071532049
2991	0.1071381456
2992	0.1071345006
2993	0.1071105773
2994	0.1071048879
2995	0.1070755582
2996	0.1070665532
2997	0.1070602216
2998	0.1070451554
2999	0.1070282879
3000	0.107007017
3001	0.1069810831
3002	0.10696443
3003	0.1069438474
3004	0.10694238
3005	0.1069303136
3006	0.1069126197
3007	0.1068977684
3008	0.1068845402
3009	0.1068750786
3010	0.1068654419
3011	0.1068607278
3012	0.1068464415
3013	0.1068298421
3014	0.1068192355
3015	0.1068065864
3016	0.1067925055
3017	0.1067756814
3018	0.1067534257
3019	0.1067331268
3020	0.1067258951
3021	0.106721669
3022	0.1066785667
3023	0.1066650271
3024	0.1066541346
3025	0.1066396915
3026	0.1066086255
3027	0.1065796454
3028	0.106567027
3029	0.1065614478
3030	0.1065336151
3031	0.1065234522
3032	0.106516331
3033	0.1064984043
3034	0.1064807959
3035	0.1064697836
3036	0.1064617564
3037	0.1064414515
3038	0.1064195004
3039	0.1063921189
3040	0.1063716142
3041	0.1063625413
3042	0.1063506052
3043	0.1063301951
3044	0.1063238324
3045	0.1063162527
3046	0.1062994638
3047	0.1062916192
3048	0.1062880705
3049	0.1062748391
3050	0.1062553924
3051	0.1062438295
3052	0.1062406325
3053	0.1062301212
3054	0.1062003443
3055	0.1061748574
3056	0.1061613167
3057	0.1061463816
3058	0.1061323637
3059	0.1061159697
3060	0.1061128431
3061	0.1061105967
3062	0.106088864
3063	0.1060827236
3064	0.1060668991
3065	0.1060325282
3066	0.1060274522
3067	0.1060235537
3068	0.1060109363
3069	0.1059942253
3070	0.1059771288
3071	0.1059689277
3072	0.1059586059
3073	0.1059571987
3074	0.1059362287
3075	0.1059312703
3076	0.105919604
3077	0.1059119745
3078	0.1059032973
3079	0.1058964404
3080	0.1058799548
3081	0.1058564647
3082	0.1058538379
3083	0.1058417898
3084	0.1058362565
3085	0.1058210566
3086	0.1058056167
3087	0.1057940872
3088	0.1057871805
3089	0.1057767353
3090	0.1057712153
3091	0.1057605017
3092	0.1057487201
3093	0.1057259407
3094	0.1057113192
3095	0.105692354
3096	0.105667554
3097	0.1056425106
3098	0.1056307052
3099	0.1056263175
3100	0.105612565
3101	0.1056028712
3102	0.105596525
3103	0.1055832812
3104	0.1055696146
3105	0.1055564083
3106	0.1055409699
3107	0.1055140149
3108	0.1054950909
3109	0.1054836306
3110	0.1054758618
3111	0.1054598185
3112	0.1054527463
3113	0.1054391927
3114	0.1054123873
3115	0.1053916983
3116	0.1053774786
3117	0.1053587171
3118	0.1053296247
3119	0.1052994891
3120	0.1052610043
3121	0.1052493071
3122	0.1052313187
3123	0.1052192419
3124	0.1052099181
3125	0.1051991802
3126	0.1051827093
3127	0.1051627828
3128	0.1051607385
3129	0.1051409311
3130	0.1051293553
3131	0.1051167455
3132	0.1051056172
3133	0.1050957983
3134	0.105085979
3135	0.1050691933
3136	0.1050604299
3137	0.1050428231
3138	0.1050325062
3139	0.1050164247
3140	0.1050087092
3141	0.1049978807
3142	0.1049806649
3143	0.1049576699
3144	0.104949173
3145	0.1049226934
3146	0.104903709
3147	0.1048865128
3148	0.1048732666
3149	0.1048545454
3150	0.1048351463
3151	0.1048282969
3152	0.1048028473
3153	0.1047890982
3154	0.1047595353
3155	0.1047370251
3156	0.1047267894
3157	0.104710196
3158	0.1047026615
3159	0.1046971291
3160	0.104683173
3161	0.1046475258
3162	0.1046243592
3163	0.1045957833
3164	0.1045707311
3165	0.1045475529
3166	0.1045423186
3167	0.1045218515
3168	0.1045060726
3169	0.1044759919
3170	0.1044725362
3171	0.1044640586
3172	0.1044553519
3173	0.1044450705
3174	0.1044317761
3175	0.1044286313
3176	0.1044229889
3177	0.1043991924
3178	0.1043894628
3179	0.1043827392
3180	0.1043748757
3181	0.1043659445
3182	0.1043549581
3183	0.1043269635
3184	0.1043229576
3185	0.1043122093
3186	0.104271642
3187	0.1042629438
3188	0.1042480585
3189	0.1042293493
3190	0.1041980612
3191	0.10419124
3192	0.1041840223
3193	0.1041777513
3194	0.1041664662
3195	0.1041597458
3196	0.1041433507
3197	0.1041365955
3198	0.1041249923
3199	0.1041101701
3200	0.1040845341
3201	0.1040758047
3202	0.1040602912
3203	0.1040524057
3204	0.104047329
3205	0.1040438639
3206	0.1040328034
3207	0.1040091564
3208	0.1039959189
3209	0.1039811459
3210	0.1039645954
3211	0.1039554989
3212	0.1039242427
3213	0.103911449
3214	0.1038977762
3215	0.1038861131
3216	0.1038664324
3217	0.103857204
3218	0.1038489957
3219	0.1038396166
3220	0.1038292038
3221	0.1038242454
3222	0.1037997027
3223	0.1037842021
3224	0.1037712449
3225	0.1037510643
3226	0.1037489571
3227	0.1037383316
3228	0.1037269665
3229	0.103707951
3230	0.1036818416
3231	0.1036708258
3232	0.1036596796
3233	0.1036436516
3234	0.10362372
3235	0.1036010922
3236	0.1035839964
3237	0.1035743172
3238	0.1035452236
3239	0.1035387146
3240	0.103528897
3241	0.103523598
3242	0.1035148909
3243	0.1034879095
3244	0.1034772857
3245	0.1034514286
3246	0.1034258005
3247	0.103412268
3248	0.1033849474
3249	0.1033767448
3250	0.1033583737
3251	0.1033329631
3252	0.1033151453
3253	0.1032848914
3254	0.1032733851
3255	0.1032581372
3256	0.1032408857
3257	0.1032139466
3258	0.1031925074
3259	0.1031814734
3260	0.1031770095
3261	0.1031511958
3262	0.1031353234
3263	0.10311695
3264	0.1031029602
3265	0.1030627698
3266	0.1030452667
3267	0.1030348814
3268	0.1030264246
3269	0.1030202022
3270	0.1030164212
3271	0.1030034494
3272	0.1029723044
3273	0.1029586534
3274	0.1029451477
3275	0.102911642
3276	0.1028980687
3277	0.1028859235
3278	0.1028670813
3279	0.1028468624
3280	0.1028229993
3281	0.10280221
3282	0.1027824353
3283	0.1027780318
3284	0.1027556151
3285	0.1027453858
3286	0.1027366751
3287	0.1027300303
3288	0.1027153197
3289	0.102706273
3290	0.10269861
3291	0.1026739861
3292	0.1026657461
3293	0.1026453548
3294	0.1026070745
3295	0.1025930157
3296	0.1025851863
3297	0.1025753397
3298	0.1025638045
3299	0.1025578532
3300	0.1025354799
3301	0.1025244705
3302	0.1025139527
3303	0.1025007404
3304	0.1024860392
3305	0.1024654818
3306	0.1024616988
3307	0.1024494021
3308	0.1024481837
3309	0.1024360279
3310	0.1024165157
3311	0.1024111775
3312	0.1024017465
3313	0.1023972787
3314	0.1023904569
3315	0.1023768029
3316	0.1023553749
3317	0.1023379543
3318	0.1023210758
3319	0.1023114637
3320	0.102295524
3321	0.1022874618
3322	0.1022655234
3323	0.1022530737
3324	0.1022194196
3325	0.102211457
3326	0.1021928172
3327	0.1021737964
3328	0.1021448466
3329	0.1021249256
3330	0.1021189513
3331	0.1021028479
3332	0.1020898338
3333	0.1020756482
3334	0.1020697022
3335	0.1020613178
3336	0.1020550675
3337	0.102025999
3338	0.1020186609
3339	0.1020130831
3340	0.1019988698
3341	0.1019903652
3342	0.1019817408
3343	0.1019766896
3344	0.1019614689
3345	0.1019437367
3346	0.1019365147
3347	0.1019175783
3348	0.1019103477
3349	0.1019061328
3350	0.1018936626
3351	0.1018806577
3352	0.101865085
3353	0.1018587384
3354	0.1018343281
3355	0.1018211586
3356	0.1018069869
3357	0.1017929132
3358	0.101768428
3359	0.1017460985
3360	0.1017440979
3361	0.1017369195
3362	0.1017285833
3363	0.1017184081
3364	0.1017099858
3365	0.1017034555
3366	0.1016902614
3367	0.1016824692
3368	0.1016769215
3369	0.1016705108
3370	0.1016580659
3371	0.1016284736
3372	0.1015994318
3373	0.1015858463
3374	0.1015831405
3375	0.1015550631
3376	0.1015476957
3377	0.1015149067
3378	0.1014949709
3379	0.1014896262
3380	0.1014741982
3381	0.101451718
3382	0.1014430179
3383	0.1014226536
3384	0.101413336
3385	0.1014067329
3386	0.101398856
3387	0.101383585
3388	0.1013653852
3389	0.1013370724
3390	0.1013285771
3391	0.1013254387
3392	0.1013149213
3393	0.10130196
3394	0.1012754839
3395	0.1012656266
3396	0.1012481606
3397	0.101235063
3398	0.1012182394
3399	0.1012005495
3400	0.1011867584
3401	0.1011822798
3402	0.1011651185
3403	0.1011477081
3404	0.1011301732
3405	0.1011086597
3406	0.1010998234
3407	0.1010848952
